rel_path,folder,filename,ext,size_bytes,size_kb,size_mb
location_masks\topaneu_center2_mr_055.nii.gz,location_masks,topaneu_center2_mr_055.nii.gz,.nii.gz,35626,34.79,0.034
location_masks\topaneu_center2_mr_056.nii.gz,location_masks,topaneu_center2_mr_056.nii.gz,.nii.gz,57484,56.14,0.0548
location_masks\topaneu_center2_mr_057.nii.gz,location_masks,topaneu_center2_mr_057.nii.gz,.nii.gz,51201,50.0,0.0488
location_masks\topaneu_center2_mr_058.nii.gz,location_masks,topaneu_center2_mr_058.nii.gz,.nii.gz,58425,57.06,0.0557
location_masks\topaneu_center2_mr_069.nii.gz,location_masks,topaneu_center2_mr_069.nii.gz,.nii.gz,59602,58.21,0.0568
location_masks\topaneu_center2_mr_074.nii.gz,location_masks,topaneu_center2_mr_074.nii.gz,.nii.gz,57222,55.88,0.0546
location_masks\topaneu_center2_mr_077.nii.gz,location_masks,topaneu_center2_mr_077.nii.gz,.nii.gz,57727,56.37,0.0551
location_masks\topaneu_center2_mr_078.nii.gz,location_masks,topaneu_center2_mr_078.nii.gz,.nii.gz,48672,47.53,0.0464
location_masks\topaneu_center2_mr_079.nii.gz,location_masks,topaneu_center2_mr_079.nii.gz,.nii.gz,54829,53.54,0.0523
location_masks\topaneu_center2_mr_080.nii.gz,location_masks,topaneu_center2_mr_080.nii.gz,.nii.gz,58116,56.75,0.0554
location_masks\topaneu_center2_mr_083.nii.gz,location_masks,topaneu_center2_mr_083.nii.gz,.nii.gz,52797,51.56,0.0504
location_masks\topaneu_center2_mr_085.nii.gz,location_masks,topaneu_center2_mr_085.nii.gz,.nii.gz,57047,55.71,0.0544
location_masks\topaneu_center2_mr_086.nii.gz,location_masks,topaneu_center2_mr_086.nii.gz,.nii.gz,40627,39.67,0.0387
location_masks\topaneu_center4_ct_002.nii.gz,location_masks,topaneu_center4_ct_002.nii.gz,.nii.gz,75873,74.09,0.0724
location_masks\topaneu_center4_ct_005.nii.gz,location_masks,topaneu_center4_ct_005.nii.gz,.nii.gz,69489,67.86,0.0663
location_masks\topaneu_center4_ct_008_1.nii.gz,location_masks,topaneu_center4_ct_008_1.nii.gz,.nii.gz,68591,66.98,0.0654
location_masks\topaneu_center4_ct_008_2.nii.gz,location_masks,topaneu_center4_ct_008_2.nii.gz,.nii.gz,68659,67.05,0.0655
location_masks\topaneu_center4_ct_009.nii.gz,location_masks,topaneu_center4_ct_009.nii.gz,.nii.gz,79251,77.39,0.0756
location_masks\topaneu_center4_ct_012.nii.gz,location_masks,topaneu_center4_ct_012.nii.gz,.nii.gz,74573,72.83,0.0711
location_masks\topaneu_center4_ct_019.nii.gz,location_masks,topaneu_center4_ct_019.nii.gz,.nii.gz,73316,71.6,0.0699
location_masks\topaneu_center4_ct_020_1.nii.gz,location_masks,topaneu_center4_ct_020_1.nii.gz,.nii.gz,83270,81.32,0.0794
location_masks\topaneu_center4_ct_020_2.nii.gz,location_masks,topaneu_center4_ct_020_2.nii.gz,.nii.gz,84114,82.14,0.0802
location_masks\topaneu_center4_ct_020_3.nii.gz,location_masks,topaneu_center4_ct_020_3.nii.gz,.nii.gz,80958,79.06,0.0772
location_masks\topaneu_center4_ct_023.nii.gz,location_masks,topaneu_center4_ct_023.nii.gz,.nii.gz,70614,68.96,0.0673
location_masks\topaneu_center4_ct_025_1.nii.gz,location_masks,topaneu_center4_ct_025_1.nii.gz,.nii.gz,68884,67.27,0.0657
location_masks\topaneu_center4_ct_025_2.nii.gz,location_masks,topaneu_center4_ct_025_2.nii.gz,.nii.gz,67894,66.3,0.0647
location_masks\topaneu_center4_ct_030.nii.gz,location_masks,topaneu_center4_ct_030.nii.gz,.nii.gz,79328,77.47,0.0757
location_masks\topaneu_center4_ct_034_1.nii.gz,location_masks,topaneu_center4_ct_034_1.nii.gz,.nii.gz,66797,65.23,0.0637
location_masks\topaneu_center4_ct_034_2.nii.gz,location_masks,topaneu_center4_ct_034_2.nii.gz,.nii.gz,31350,30.62,0.0299
location_masks\topaneu_center4_ct_037.nii.gz,location_masks,topaneu_center4_ct_037.nii.gz,.nii.gz,78882,77.03,0.0752
location_masks\topaneu_center4_ct_041.nii.gz,location_masks,topaneu_center4_ct_041.nii.gz,.nii.gz,85012,83.02,0.0811
location_masks\topaneu_center4_ct_042_2.nii.gz,location_masks,topaneu_center4_ct_042_2.nii.gz,.nii.gz,67994,66.4,0.0648
location_masks\topaneu_center4_ct_045.nii.gz,location_masks,topaneu_center4_ct_045.nii.gz,.nii.gz,73287,71.57,0.0699
location_masks\topaneu_center4_ct_047.nii.gz,location_masks,topaneu_center4_ct_047.nii.gz,.nii.gz,79123,77.27,0.0755
location_masks\topaneu_center4_ct_048.nii.gz,location_masks,topaneu_center4_ct_048.nii.gz,.nii.gz,86714,84.68,0.0827
location_masks\topaneu_center4_ct_051_1.nii.gz,location_masks,topaneu_center4_ct_051_1.nii.gz,.nii.gz,71209,69.54,0.0679
location_masks\topaneu_center4_ct_051_2.nii.gz,location_masks,topaneu_center4_ct_051_2.nii.gz,.nii.gz,35579,34.75,0.0339
location_masks\topaneu_center4_ct_055.nii.gz,location_masks,topaneu_center4_ct_055.nii.gz,.nii.gz,70213,68.57,0.067
location_masks\topaneu_center4_ct_057.nii.gz,location_masks,topaneu_center4_ct_057.nii.gz,.nii.gz,64370,62.86,0.0614
location_masks\topaneu_center4_ct_059.nii.gz,location_masks,topaneu_center4_ct_059.nii.gz,.nii.gz,79405,77.54,0.0757
location_masks\topaneu_center4_ct_060.nii.gz,location_masks,topaneu_center4_ct_060.nii.gz,.nii.gz,68611,67.0,0.0654
location_masks\topaneu_center4_ct_062_1.nii.gz,location_masks,topaneu_center4_ct_062_1.nii.gz,.nii.gz,98488,96.18,0.0939
location_masks\topaneu_center4_ct_062_2.nii.gz,location_masks,topaneu_center4_ct_062_2.nii.gz,.nii.gz,83619,81.66,0.0797
location_masks\topaneu_center4_ct_063.nii.gz,location_masks,topaneu_center4_ct_063.nii.gz,.nii.gz,93161,90.98,0.0888
location_masks\topaneu_center4_ct_064.nii.gz,location_masks,topaneu_center4_ct_064.nii.gz,.nii.gz,92034,89.88,0.0878
location_masks\topaneu_center4_ct_065.nii.gz,location_masks,topaneu_center4_ct_065.nii.gz,.nii.gz,89375,87.28,0.0852
location_masks\topaneu_center4_ct_067.nii.gz,location_masks,topaneu_center4_ct_067.nii.gz,.nii.gz,77949,76.12,0.0743
location_masks\topaneu_center4_ct_070.nii.gz,location_masks,topaneu_center4_ct_070.nii.gz,.nii.gz,73375,71.66,0.07
location_masks\topaneu_center4_ct_072.nii.gz,location_masks,topaneu_center4_ct_072.nii.gz,.nii.gz,66927,65.36,0.0638
location_masks\topaneu_center4_ct_074.nii.gz,location_masks,topaneu_center4_ct_074.nii.gz,.nii.gz,78206,76.37,0.0746
location_masks\topaneu_center4_ct_083.nii.gz,location_masks,topaneu_center4_ct_083.nii.gz,.nii.gz,89870,87.76,0.0857
location_masks\topaneu_center4_ct_087.nii.gz,location_masks,topaneu_center4_ct_087.nii.gz,.nii.gz,33253,32.47,0.0317
location_masks\topaneu_center4_ct_093.nii.gz,location_masks,topaneu_center4_ct_093.nii.gz,.nii.gz,35745,34.91,0.0341
location_masks\topaneu_center4_ct_094.nii.gz,location_masks,topaneu_center4_ct_094.nii.gz,.nii.gz,76844,75.04,0.0733
location_masks\topaneu_center4_ct_097.nii.gz,location_masks,topaneu_center4_ct_097.nii.gz,.nii.gz,61010,59.58,0.0582
location_masks\topaneu_center4_ct_101.nii.gz,location_masks,topaneu_center4_ct_101.nii.gz,.nii.gz,89942,87.83,0.0858
location_masks\topaneu_center4_ct_102.nii.gz,location_masks,topaneu_center4_ct_102.nii.gz,.nii.gz,87990,85.93,0.0839
location_masks\topaneu_center4_ct_103.nii.gz,location_masks,topaneu_center4_ct_103.nii.gz,.nii.gz,88847,86.76,0.0847
location_masks\topaneu_center4_ct_104.nii.gz,location_masks,topaneu_center4_ct_104.nii.gz,.nii.gz,87317,85.27,0.0833
location_masks\topaneu_center4_ct_105.nii.gz,location_masks,topaneu_center4_ct_105.nii.gz,.nii.gz,79115,77.26,0.0754
location_masks\topaneu_center4_ct_106.nii.gz,location_masks,topaneu_center4_ct_106.nii.gz,.nii.gz,78670,76.83,0.075
location_masks\topaneu_center4_ct_107.nii.gz,location_masks,topaneu_center4_ct_107.nii.gz,.nii.gz,78611,76.77,0.075
location_masks\topaneu_center4_ct_108.nii.gz,location_masks,topaneu_center4_ct_108.nii.gz,.nii.gz,71472,69.8,0.0682
location_masks\topaneu_center4_ct_115.nii.gz,location_masks,topaneu_center4_ct_115.nii.gz,.nii.gz,43950,42.92,0.0419
location_masks\topaneu_center4_ct_116.nii.gz,location_masks,topaneu_center4_ct_116.nii.gz,.nii.gz,47510,46.4,0.0453
location_masks\topaneu_center4_ct_119.nii.gz,location_masks,topaneu_center4_ct_119.nii.gz,.nii.gz,33980,33.18,0.0324
location_masks\topaneu_center4_ct_122.nii.gz,location_masks,topaneu_center4_ct_122.nii.gz,.nii.gz,56723,55.39,0.0541
location_masks\topaneu_center4_ct_127.nii.gz,location_masks,topaneu_center4_ct_127.nii.gz,.nii.gz,39811,38.88,0.038
location_masks\topaneu_center4_ct_129.nii.gz,location_masks,topaneu_center4_ct_129.nii.gz,.nii.gz,42121,41.13,0.0402
location_masks\topaneu_center4_ct_134.nii.gz,location_masks,topaneu_center4_ct_134.nii.gz,.nii.gz,37521,36.64,0.0358
location_masks\topaneu_center4_ct_140.nii.gz,location_masks,topaneu_center4_ct_140.nii.gz,.nii.gz,55074,53.78,0.0525
location_masks\topaneu_center4_ct_193.nii.gz,location_masks,topaneu_center4_ct_193.nii.gz,.nii.gz,43266,42.25,0.0413
location_masks\topaneu_center4_ct_200.nii.gz,location_masks,topaneu_center4_ct_200.nii.gz,.nii.gz,43762,42.74,0.0417
location_masks\topaneu_center4_ct_201.nii.gz,location_masks,topaneu_center4_ct_201.nii.gz,.nii.gz,77399,75.58,0.0738
location_masks\topaneu_center5_mr_007.nii.gz,location_masks,topaneu_center5_mr_007.nii.gz,.nii.gz,24974,24.39,0.0238
location_masks\topaneu_center5_mr_009.nii.gz,location_masks,topaneu_center5_mr_009.nii.gz,.nii.gz,87503,85.45,0.0834
location_masks\topaneu_center5_mr_010.nii.gz,location_masks,topaneu_center5_mr_010.nii.gz,.nii.gz,41390,40.42,0.0395
location_masks\topaneu_center5_mr_011.nii.gz,location_masks,topaneu_center5_mr_011.nii.gz,.nii.gz,34838,34.02,0.0332
location_masks\topaneu_center5_mr_015.nii.gz,location_masks,topaneu_center5_mr_015.nii.gz,.nii.gz,31445,30.71,0.03
location_masks\topaneu_center5_mr_016.nii.gz,location_masks,topaneu_center5_mr_016.nii.gz,.nii.gz,36265,35.42,0.0346
location_masks\topaneu_center5_mr_021.nii.gz,location_masks,topaneu_center5_mr_021.nii.gz,.nii.gz,31673,30.93,0.0302
location_masks\topaneu_center5_mr_022.nii.gz,location_masks,topaneu_center5_mr_022.nii.gz,.nii.gz,38371,37.47,0.0366
location_masks\topaneu_center5_mr_023.nii.gz,location_masks,topaneu_center5_mr_023.nii.gz,.nii.gz,82116,80.19,0.0783
location_masks\topaneu_center5_mr_024.nii.gz,location_masks,topaneu_center5_mr_024.nii.gz,.nii.gz,83352,81.4,0.0795
location_masks\topaneu_center5_mr_025.nii.gz,location_masks,topaneu_center5_mr_025.nii.gz,.nii.gz,31155,30.42,0.0297
location_masks\topaneu_center5_mr_027.nii.gz,location_masks,topaneu_center5_mr_027.nii.gz,.nii.gz,31236,30.5,0.0298
location_masks\topaneu_center5_mr_028.nii.gz,location_masks,topaneu_center5_mr_028.nii.gz,.nii.gz,91658,89.51,0.0874
location_masks\topaneu_center5_mr_029.nii.gz,location_masks,topaneu_center5_mr_029.nii.gz,.nii.gz,22985,22.45,0.0219
location_masks\topaneu_center5_mr_030.nii.gz,location_masks,topaneu_center5_mr_030.nii.gz,.nii.gz,22801,22.27,0.0217
location_masks\topaneu_center5_mr_031.nii.gz,location_masks,topaneu_center5_mr_031.nii.gz,.nii.gz,23236,22.69,0.0222
location_masks\topaneu_center5_mr_032.nii.gz,location_masks,topaneu_center5_mr_032.nii.gz,.nii.gz,31442,30.71,0.03
location_masks\topaneu_center5_mr_033.nii.gz,location_masks,topaneu_center5_mr_033.nii.gz,.nii.gz,31787,31.04,0.0303
location_masks\topaneu_center5_mr_034.nii.gz,location_masks,topaneu_center5_mr_034.nii.gz,.nii.gz,32209,31.45,0.0307
location_masks\topaneu_center5_mr_036.nii.gz,location_masks,topaneu_center5_mr_036.nii.gz,.nii.gz,23252,22.71,0.0222
location_masks\topaneu_center5_mr_037.nii.gz,location_masks,topaneu_center5_mr_037.nii.gz,.nii.gz,33588,32.8,0.032
location_masks\topaneu_center5_mr_038.nii.gz,location_masks,topaneu_center5_mr_038.nii.gz,.nii.gz,23794,23.24,0.0227
location_masks\topaneu_center5_mr_039.nii.gz,location_masks,topaneu_center5_mr_039.nii.gz,.nii.gz,24163,23.6,0.023
location_masks\topaneu_center5_mr_041.nii.gz,location_masks,topaneu_center5_mr_041.nii.gz,.nii.gz,92904,90.73,0.0886
location_masks\topaneu_center5_mr_052.nii.gz,location_masks,topaneu_center5_mr_052.nii.gz,.nii.gz,35890,35.05,0.0342
location_masks\topaneu_center5_mr_061.nii.gz,location_masks,topaneu_center5_mr_061.nii.gz,.nii.gz,153537,149.94,0.1464
location_masks\topaneu_center5_mr_063.nii.gz,location_masks,topaneu_center5_mr_063.nii.gz,.nii.gz,34897,34.08,0.0333
location_masks\topaneu_center5_mr_068.nii.gz,location_masks,topaneu_center5_mr_068.nii.gz,.nii.gz,34874,34.06,0.0333
location_masks\topaneu_center5_mr_074.nii.gz,location_masks,topaneu_center5_mr_074.nii.gz,.nii.gz,37883,37.0,0.0361
location_masks\topaneu_center5_mr_079.nii.gz,location_masks,topaneu_center5_mr_079.nii.gz,.nii.gz,36955,36.09,0.0352
location_masks\topaneu_center5_mr_081.nii.gz,location_masks,topaneu_center5_mr_081.nii.gz,.nii.gz,37964,37.07,0.0362
location_masks\topaneu_center5_mr_082.nii.gz,location_masks,topaneu_center5_mr_082.nii.gz,.nii.gz,34726,33.91,0.0331
location_masks\topaneu_center5_mr_451.nii.gz,location_masks,topaneu_center5_mr_451.nii.gz,.nii.gz,59253,57.86,0.0565
location_masks\topaneu_center5_mr_452.nii.gz,location_masks,topaneu_center5_mr_452.nii.gz,.nii.gz,75413,73.65,0.0719
location_masks\topaneu_center5_mr_453.nii.gz,location_masks,topaneu_center5_mr_453.nii.gz,.nii.gz,63856,62.36,0.0609
location_masks\topaneu_center5_mr_454.nii.gz,location_masks,topaneu_center5_mr_454.nii.gz,.nii.gz,11686,11.41,0.0111
location_masks\topaneu_center5_mr_455.nii.gz,location_masks,topaneu_center5_mr_455.nii.gz,.nii.gz,80095,78.22,0.0764
location_masks\topaneu_center5_mr_457.nii.gz,location_masks,topaneu_center5_mr_457.nii.gz,.nii.gz,55361,54.06,0.0528
location_masks\topaneu_center5_mr_458.nii.gz,location_masks,topaneu_center5_mr_458.nii.gz,.nii.gz,10392,10.15,0.0099
location_masks\topaneu_center5_mr_459.nii.gz,location_masks,topaneu_center5_mr_459.nii.gz,.nii.gz,47328,46.22,0.0451
location_masks\topaneu_center5_mr_460.nii.gz,location_masks,topaneu_center5_mr_460.nii.gz,.nii.gz,59490,58.1,0.0567
location_masks\topaneu_center5_mr_461.nii.gz,location_masks,topaneu_center5_mr_461.nii.gz,.nii.gz,66398,64.84,0.0633
location_masks\topaneu_center5_mr_462.nii.gz,location_masks,topaneu_center5_mr_462.nii.gz,.nii.gz,49779,48.61,0.0475
location_masks\topaneu_center5_mr_464.nii.gz,location_masks,topaneu_center5_mr_464.nii.gz,.nii.gz,65421,63.89,0.0624
location_masks\topaneu_center5_mr_465.nii.gz,location_masks,topaneu_center5_mr_465.nii.gz,.nii.gz,56159,54.84,0.0536
location_masks\topaneu_center5_mr_466.nii.gz,location_masks,topaneu_center5_mr_466.nii.gz,.nii.gz,13284,12.97,0.0127
location_masks\topaneu_center5_mr_467.nii.gz,location_masks,topaneu_center5_mr_467.nii.gz,.nii.gz,68215,66.62,0.0651
location_masks\topaneu_center5_mr_469.nii.gz,location_masks,topaneu_center5_mr_469.nii.gz,.nii.gz,46374,45.29,0.0442
location_masks\topaneu_center5_mr_470.nii.gz,location_masks,topaneu_center5_mr_470.nii.gz,.nii.gz,12006,11.72,0.0114
location_masks\topaneu_center5_mr_471.nii.gz,location_masks,topaneu_center5_mr_471.nii.gz,.nii.gz,67665,66.08,0.0645
location_masks\topaneu_center5_mr_472.nii.gz,location_masks,topaneu_center5_mr_472.nii.gz,.nii.gz,17434,17.03,0.0166
location_masks\topaneu_center5_mr_473.nii.gz,location_masks,topaneu_center5_mr_473.nii.gz,.nii.gz,11999,11.72,0.0114
location_masks\topaneu_center5_mr_474.nii.gz,location_masks,topaneu_center5_mr_474.nii.gz,.nii.gz,64889,63.37,0.0619
location_masks\topaneu_center5_mr_475.nii.gz,location_masks,topaneu_center5_mr_475.nii.gz,.nii.gz,51551,50.34,0.0492
location_masks\topaneu_center5_mr_476.nii.gz,location_masks,topaneu_center5_mr_476.nii.gz,.nii.gz,12759,12.46,0.0122
location_masks\topaneu_center5_mr_478.nii.gz,location_masks,topaneu_center5_mr_478.nii.gz,.nii.gz,90328,88.21,0.0861
location_masks\topaneu_center5_mr_479.nii.gz,location_masks,topaneu_center5_mr_479.nii.gz,.nii.gz,62182,60.72,0.0593
location_masks\topaneu_center5_mr_480.nii.gz,location_masks,topaneu_center5_mr_480.nii.gz,.nii.gz,15404,15.04,0.0147
location_masks\topaneu_center5_mr_481.nii.gz,location_masks,topaneu_center5_mr_481.nii.gz,.nii.gz,66569,65.01,0.0635
location_masks\topaneu_center5_mr_484.nii.gz,location_masks,topaneu_center5_mr_484.nii.gz,.nii.gz,14254,13.92,0.0136
location_masks\topaneu_center5_mr_485.nii.gz,location_masks,topaneu_center5_mr_485.nii.gz,.nii.gz,16184,15.8,0.0154
location_masks\topaneu_center5_mr_486.nii.gz,location_masks,topaneu_center5_mr_486.nii.gz,.nii.gz,11431,11.16,0.0109
location_masks\topaneu_center5_mr_487.nii.gz,location_masks,topaneu_center5_mr_487.nii.gz,.nii.gz,50410,49.23,0.0481
location_masks\topaneu_center5_mr_488.nii.gz,location_masks,topaneu_center5_mr_488.nii.gz,.nii.gz,17555,17.14,0.0167
location_masks\topaneu_center5_mr_489.nii.gz,location_masks,topaneu_center5_mr_489.nii.gz,.nii.gz,11765,11.49,0.0112
location_masks\topaneu_center5_mr_490.nii.gz,location_masks,topaneu_center5_mr_490.nii.gz,.nii.gz,60441,59.02,0.0576
location_masks\topaneu_center5_mr_491.nii.gz,location_masks,topaneu_center5_mr_491.nii.gz,.nii.gz,48746,47.6,0.0465
location_masks\topaneu_center5_mr_492.nii.gz,location_masks,topaneu_center5_mr_492.nii.gz,.nii.gz,54441,53.17,0.0519
type_masks\._topaneu_center1_mr_001.nii.gz,type_masks,._topaneu_center1_mr_001.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_005.nii.gz,type_masks,._topaneu_center1_mr_005.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_016.nii.gz,type_masks,._topaneu_center1_mr_016.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_017.nii.gz,type_masks,._topaneu_center1_mr_017.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_018.nii.gz,type_masks,._topaneu_center1_mr_018.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_024.nii.gz,type_masks,._topaneu_center1_mr_024.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_028.nii.gz,type_masks,._topaneu_center1_mr_028.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_029.nii.gz,type_masks,._topaneu_center1_mr_029.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_033.nii.gz,type_masks,._topaneu_center1_mr_033.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_038.nii.gz,type_masks,._topaneu_center1_mr_038.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_049.nii.gz,type_masks,._topaneu_center1_mr_049.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_050.nii.gz,type_masks,._topaneu_center1_mr_050.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_053.nii.gz,type_masks,._topaneu_center1_mr_053.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_056.nii.gz,type_masks,._topaneu_center1_mr_056.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_061.nii.gz,type_masks,._topaneu_center1_mr_061.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_064.nii.gz,type_masks,._topaneu_center1_mr_064.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_076.nii.gz,type_masks,._topaneu_center1_mr_076.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_085.nii.gz,type_masks,._topaneu_center1_mr_085.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_088.nii.gz,type_masks,._topaneu_center1_mr_088.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_092.nii.gz,type_masks,._topaneu_center1_mr_092.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_113.nii.gz,type_masks,._topaneu_center1_mr_113.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_119.nii.gz,type_masks,._topaneu_center1_mr_119.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_121.nii.gz,type_masks,._topaneu_center1_mr_121.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_129.nii.gz,type_masks,._topaneu_center1_mr_129.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_136.nii.gz,type_masks,._topaneu_center1_mr_136.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_138.nii.gz,type_masks,._topaneu_center1_mr_138.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_144.nii.gz,type_masks,._topaneu_center1_mr_144.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_147.nii.gz,type_masks,._topaneu_center1_mr_147.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_148.nii.gz,type_masks,._topaneu_center1_mr_148.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_149.nii.gz,type_masks,._topaneu_center1_mr_149.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_157.nii.gz,type_masks,._topaneu_center1_mr_157.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_173.nii.gz,type_masks,._topaneu_center1_mr_173.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_177.nii.gz,type_masks,._topaneu_center1_mr_177.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_178.nii.gz,type_masks,._topaneu_center1_mr_178.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_184.nii.gz,type_masks,._topaneu_center1_mr_184.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_188.nii.gz,type_masks,._topaneu_center1_mr_188.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_189.nii.gz,type_masks,._topaneu_center1_mr_189.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_191.nii.gz,type_masks,._topaneu_center1_mr_191.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_193.nii.gz,type_masks,._topaneu_center1_mr_193.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_195.nii.gz,type_masks,._topaneu_center1_mr_195.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_198.nii.gz,type_masks,._topaneu_center1_mr_198.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_200.nii.gz,type_masks,._topaneu_center1_mr_200.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_202.nii.gz,type_masks,._topaneu_center1_mr_202.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_210.nii.gz,type_masks,._topaneu_center1_mr_210.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_211.nii.gz,type_masks,._topaneu_center1_mr_211.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_213.nii.gz,type_masks,._topaneu_center1_mr_213.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_221.nii.gz,type_masks,._topaneu_center1_mr_221.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_229.nii.gz,type_masks,._topaneu_center1_mr_229.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_241.nii.gz,type_masks,._topaneu_center1_mr_241.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_247.nii.gz,type_masks,._topaneu_center1_mr_247.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_251.nii.gz,type_masks,._topaneu_center1_mr_251.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_262.nii.gz,type_masks,._topaneu_center1_mr_262.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_264.nii.gz,type_masks,._topaneu_center1_mr_264.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_282.nii.gz,type_masks,._topaneu_center1_mr_282.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_287.nii.gz,type_masks,._topaneu_center1_mr_287.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_290.nii.gz,type_masks,._topaneu_center1_mr_290.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_298.nii.gz,type_masks,._topaneu_center1_mr_298.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_299.nii.gz,type_masks,._topaneu_center1_mr_299.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_301.nii.gz,type_masks,._topaneu_center1_mr_301.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_302.nii.gz,type_masks,._topaneu_center1_mr_302.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_308.nii.gz,type_masks,._topaneu_center1_mr_308.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_311.nii.gz,type_masks,._topaneu_center1_mr_311.nii.gz,.nii.gz,4096,4.0,0.0039
type_masks\._topaneu_center1_mr_316.nii.gz,type_masks,._topaneu_center1_mr_316.nii.gz,.nii.gz,4096,4.0,0.0039
